,negfood_score,negservice_score,posfood_score,posservice_score,restaurant
160,0.087301587301587,0.09523809523809501,0.7142857142857141,0.103174603174603,Peking BBQ
161,0.062015503875968006,0.062015503875968006,0.7054263565891471,0.170542635658914,Sami's Kabab House
162,0.07200000000000001,0.14400000000000002,0.504,0.28,The Classic Diner
163,0.033057851239669,0.041322314049586,0.644628099173553,0.28099173553719003,Nur Thai
164,0.06837606837606801,0.06837606837606801,0.7179487179487181,0.145299145299145,Tuk Tuk
165,0.084033613445378,0.008403361344537001,0.672268907563025,0.23529411764705802,Souk El Shater
166,0.096,0.008,0.808,0.088,Beijing Dumpling House
167,0.040650406504065005,0.016260162601626,0.642276422764227,0.30081300813008105,Oliver's Astoria
168,0.065573770491803,0.10655737704918,0.590163934426229,0.237704918032786,Loukoumi Taverna
169,0.06451612903225801,0.040322580645161005,0.693548387096774,0.20161290322580602,BlackSea Fish & Grill
170,0.050847457627118,0.025423728813559,0.7966101694915251,0.12711864406779602,Jaew Hon New York
171,0.032786885245901,0.040983606557377004,0.5819672131147541,0.34426229508196704,The Freakin Rican Restaurant
172,0.046875,0.0625,0.546875,0.34375000000000006,Aperitif Bistro Bayside
173,0.028846153846153,0.08653846153846101,0.509615384615384,0.375,THE HUNTRESS whiskey n' wings
174,0.041322314049586,0.066115702479338,0.6942148760330571,0.198347107438016,The Sparrow Tavern
175,0.024193548387096003,0.008064516129032001,0.7822580645161291,0.18548387096774102,Akino
176,0.060606060606060004,0.053030303030303004,0.56060606060606,0.325757575757575,Pop's Diner
177,0.074468085106382,0.117021276595744,0.48936170212765906,0.319148936170212,Pop's Cocina Bar
178,0.040650406504065005,0.024390243902439,0.593495934959349,0.34146341463414603,Salvatoria Kitchen & Bar
179,0.040322580645161005,0.06451612903225801,0.6532258064516121,0.24193548387096703,Ltauha Restaurant
180,0.130081300813008,0.024390243902439,0.7723577235772351,0.073170731707317,White Bear
181,0.08,0.04,0.632,0.248,New World Mall Food Court
182,0.10743801652892501,0.13223140495867702,0.611570247933884,0.148760330578512,Trinciti Roti Shop & Restaurant
183,0.076271186440677,0.050847457627118,0.533898305084745,0.338983050847457,Quaint
184,0.096,0.048,0.64,0.216,Norma's Corner Shoppe
185,0.046875,0.0390625,0.7187500000000001,0.1953125,Vesta
186,0.073170731707317,0.056910569105691006,0.6016260162601621,0.268292682926829,The Local Press
187,0.09677419354838701,0.032258064516129004,0.7983870967741931,0.07258064516129001,HinoMaru Ramen
188,0.032520325203252,0.016260162601626,0.626016260162601,0.32520325203252004,Piccola Venezia Restaurant
189,0.06779661016949101,0.008474576271186,0.73728813559322,0.186440677966101,Halalbee's
190,0.024,0.064,0.552,0.36,Jackson's Eatery | Bar
191,0.041666666666666005,0.025,0.716666666666666,0.216666666666666,Bliss 46 Bistro
192,0.08661417322834601,0.204724409448818,0.47244094488188904,0.23622047244094402,Tu Casa Restaurant
193,0.06837606837606801,0.094017094017094,0.6153846153846151,0.22222222222222202,Liuyishou Hotpot
194,0.070866141732283,0.06299212598425101,0.677165354330708,0.18897637795275501,Sotto Le Stelle
195,0.041322314049586,0.041322314049586,0.6859504132231401,0.231404958677685,Vite Vinosteria
196,0.025641025641025002,0.008547008547008001,0.6666666666666661,0.299145299145299,Tony's Beechhurst Deli
197,0.062015503875968006,0.077519379844961,0.48062015503875904,0.37984496124031003,The Ozone Diner
198,0.047244094488188004,0.039370078740157,0.606299212598425,0.307086614173228,Il Poeta
199,0.046511627906976,0.023255813953488,0.6744186046511621,0.255813953488372,Cemitas El Tigre
200,0.016260162601626,0.040650406504065005,0.674796747967479,0.268292682926829,Manor Oktoberfest
201,0.074380165289256,0.033057851239669,0.71900826446281,0.17355371900826402,Spice Kitchen
202,0.077519379844961,0.085271317829457,0.682170542635658,0.155038759689922,Off The Hook Raw Bar & Grill
203,0.10655737704918,0.08196721311475401,0.704918032786885,0.10655737704918,Hunan Kitchen of Grand Sichuan
204,0.032786885245901,0.139344262295081,0.5081967213114751,0.319672131147541,Mr. Dre's Kitchen Bar
205,0.048387096774193006,0.05645161290322501,0.8145161290322581,0.08064516129032201,Debasaki
206,0.032786885245901,0.040983606557377004,0.672131147540983,0.25409836065573704,O Lavrador
207,0.07692307692307601,0.059829059829059006,0.5641025641025641,0.299145299145299,MACA Peruvian Restaurant
208,0.069565217391304,0.060869565217391,0.513043478260869,0.356521739130434,Heat Caribbean Kitchen & Lounge
209,0.078125,0.046875,0.7890625,0.0859375,You Garden Xiao Long Bao
210,0.082568807339449,0.018348623853211,0.7155963302752291,0.18348623853211002,Matsuri
211,0.024590163934426004,0.032786885245901,0.5,0.442622950819672,Bocaito Cafe & Wine Bar
212,0.033057851239669,0.033057851239669,0.760330578512396,0.17355371900826402,Cafe Triskell
213,0.08870967741935401,0.016129032258064002,0.790322580645161,0.10483870967741901,Il Bambino
214,0.09090909090909001,0.030303030303030002,0.797979797979798,0.08080808080808001,Momo Crave
215,0.11904761904761901,0.015873015873015,0.746031746031746,0.11904761904761901,Violet's Vietnamese Shoppe
216,0.050420168067226004,0.084033613445378,0.663865546218487,0.201680672268907,Taqueria Coatzingo
217,0.10852713178294501,0.046511627906976,0.6976744186046511,0.147286821705426,Avli The Little Greek Tavern
218,0.024590163934426004,0.040983606557377004,0.6229508196721311,0.31147540983606503,DiWine
219,0.06766917293233,0.105263157894736,0.5714285714285711,0.25563909774436,Tournesol
220,0.056910569105691006,0.048780487804878,0.8048780487804871,0.08943089430894301,Pho Best
221,0.036036036036036,0.018018018018018,0.693693693693693,0.252252252252252,Laly's Restaurant
222,0.10309278350515401,0.11340206185567,0.43298969072164906,0.350515463917525,Patrizia's Of Maspeth
223,0.06299212598425101,0.06299212598425101,0.7637795275590551,0.11023622047244001,Nippon Cha
224,0.024590163934426004,0.024590163934426004,0.71311475409836,0.237704918032786,Koroni Souvlaki and Grill
225,0.056910569105691006,0.024390243902439,0.6178861788617881,0.30081300813008105,The Pomeroy
226,0.009090909090909,0.027272727272727,0.618181818181818,0.345454545454545,Ssam Tong
227,0.135338345864661,0.120300751879699,0.56390977443609,0.180451127819548,Slide Bar-B-Q
228,0.035714285714285005,0.057142857142857,0.635714285714285,0.271428571428571,Farine Baking Company
229,0.033333333333333,0.075,0.683333333333333,0.208333333333333,Lali Guras
230,0.025423728813559,0.033898305084745,0.6949152542372881,0.245762711864406,Leo's Latticini Mama's
231,0.056910569105691006,0.032520325203252,0.6341463414634141,0.276422764227642,BKNY Thai Restaurant
232,0.082706766917293,0.045112781954887,0.7819548872180451,0.090225563909774,Shanghai Zhen Gong Fu 上海真功夫
233,0.12396694214876001,0.082644628099173,0.5454545454545451,0.24793388429752003,Jackson Hole
234,0.08870967741935401,0.008064516129032001,0.8387096774193541,0.06451612903225801,勝面 Sheng Ramen
235,0.09016393442622901,0.04918032786885201,0.778688524590163,0.08196721311475401,Phayul
236,0.064,0.032,0.784,0.12,Rocco's Italian Sausages & Philly Cheese Steaks
237,0.047244094488188004,0.102362204724409,0.5511811023622041,0.29921259842519604,La Vigna Restaurant
238,0.053435114503816,0.06106870229007601,0.541984732824427,0.343511450381679,Barosa
239,0.048,0.096,0.4,0.456,Tru Astoria
240,0.103448275862068,0.043103448275862,0.732758620689655,0.12068965517241301,The Basac
241,0.099173553719008,0.10743801652892501,0.5702479338842971,0.22314049586776802,Pio Pio 1
242,0.096,0.088,0.5760000000000001,0.24,Pelicana Chicken
243,0.08064516129032201,0.016129032258064002,0.6854838709677411,0.21774193548387002,Chimama's Noodle House
244,0.06451612903225801,0.016129032258064002,0.75,0.16935483870967702,Murasaki
245,0.065040650406504,0.065040650406504,0.6991869918699181,0.17073170731707302,Taqueria Santa Fe
246,0.050847457627118,0.016949152542372,0.7288135593220331,0.203389830508474,Zio Luigi
247,0.100840336134453,0.07563025210084001,0.5882352941176471,0.23529411764705802,Villa Brazil Cafe Grill
248,0.032520325203252,0.065040650406504,0.642276422764227,0.260162601626016,Acquista Trattoria
249,0.07258064516129001,0.032258064516129004,0.669354838709677,0.22580645161290303,La Flor
250,0.033057851239669,0.057851239669421003,0.504132231404958,0.40495867768595,Amylos Taverna
251,0.034188034188034004,0.059829059829059006,0.504273504273504,0.401709401709401,Queen's Room
252,0.09090909090909001,0.034090909090909005,0.71590909090909,0.159090909090909,Sky Cafe
253,0.017391304347826,0.11304347826086901,0.57391304347826,0.29565217391304305,Taste of Samarkand
254,0.12631578947368402,0.042105263157894,0.7157894736842101,0.11578947368421001,Jamaican Flavors
255,0.09433962264150901,0.066037735849056,0.584905660377358,0.254716981132075,Jacup's
256,0.069565217391304,0.060869565217391,0.7304347826086951,0.139130434782608,Alley 41
257,0.07142857142857101,0.053571428571428006,0.6875,0.1875,Copacabana
258,0.024,0.07200000000000001,0.72,0.184,Christo's Steak House
259,0.030303030303030002,0.07575757575757501,0.6136363636363631,0.28030303030303,Il Falco
260,0.15972222222222202,0.11805555555555501,0.548611111111111,0.17361111111111102,Dani's House of Pizza
261,0.040983606557377004,0.08196721311475401,0.6803278688524591,0.19672131147540903,La Cabana Argentinan Steakhouse
262,0.040404040404040005,0.0,0.777777777777777,0.18181818181818102,Abuqir Seafood
263,0.066666666666666,0.033333333333333,0.775,0.125,Ok Lah
264,0.08943089430894301,0.073170731707317,0.642276422764227,0.195121951219512,Don Peppe
265,0.07377049180327801,0.131147540983606,0.5,0.295081967213114,Asian Jewels Seafood Restaurant
266,0.058333333333333,0.025,0.725,0.191666666666666,Mar's
267,0.057377049180327,0.040983606557377004,0.7622950819672131,0.139344262295081,Little Egypt
268,0.12096774193548301,0.08064516129032201,0.6854838709677411,0.11290322580645101,Thái Son
269,0.06315789473684201,0.073684210526315,0.6421052631578941,0.22105263157894703,Bamboo Ya
270,0.11111111111111101,0.063492063492063,0.6666666666666661,0.158730158730158,BCD Tofu House
271,0.027522935779816002,0.06422018348623801,0.5688073394495411,0.339449541284403,A-Churrasqueira Restaurant & Bar
272,0.077519379844961,0.10077519379844901,0.5968992248062011,0.22480620155038702,Bubba's Bistro
273,0.037593984962406006,0.12781954887218,0.270676691729323,0.56390977443609,Blend Astoria
274,0.09174311926605501,0.0,0.7064220183486231,0.20183486238532103,Suzuki Shokudo
275,0.075,0.075,0.616666666666666,0.23333333333333303,Paloma's
276,0.065573770491803,0.024590163934426004,0.5491803278688521,0.36065573770491804,Family Corner Restaurant
277,0.076335877862595,0.06870229007633501,0.564885496183206,0.290076335877862,Dee's
278,0.11111111111111101,0.039682539682539,0.682539682539682,0.16666666666666602,Unidentified Flying Chickens
279,0.024793388429752,0.26446280991735505,0.20661157024793303,0.504132231404958,Penthouse 808
280,0.08064516129032201,0.016129032258064002,0.693548387096774,0.20967741935483802,Comfortland
281,0.08196721311475401,0.024590163934426004,0.672131147540983,0.221311475409836,Ihawan
282,0.042016806722689,0.016806722689075,0.8403361344537811,0.100840336134453,Hug Esan
283,0.016806722689075,0.033613445378151,0.621848739495798,0.327731092436974,Prince Tea House
284,0.025423728813559,0.050847457627118,0.6186440677966101,0.305084745762711,Ovelia
285,0.09677419354838701,0.09677419354838701,0.508064516129032,0.298387096774193,O2 Korean BBQ
286,0.11023622047244001,0.039370078740157,0.7637795275590551,0.08661417322834601,Jollibee
287,0.05426356589147201,0.19379844961240303,0.472868217054263,0.27906976744186,East Ocean Palace
288,0.1015625,0.046875,0.7109375,0.140625,Kissfish
289,0.08661417322834601,0.078740157480314,0.566929133858267,0.26771653543307,Bareburger
290,0.075,0.033333333333333,0.725,0.16666666666666602,Adda
291,0.12711864406779602,0.194915254237288,0.406779661016949,0.27118644067796605,Vibes
292,0.082644628099173,0.057851239669421003,0.619834710743801,0.239669421487603,Chihuahua
293,0.038461538461538006,0.007692307692307001,0.6923076923076921,0.261538461538461,Louie's Pizza
294,0.08333333333333301,0.09166666666666601,0.616666666666666,0.208333333333333,Bahari Estiatorio
295,0.076271186440677,0.110169491525423,0.644067796610169,0.169491525423728,Himalayan Yak
296,0.07200000000000001,0.136,0.52,0.272,Picnic Garden
297,0.008264462809917,0.024793388429752,0.793388429752066,0.17355371900826402,Omani
298,0.075,0.033333333333333,0.725,0.16666666666666602,Tang Restaurant
299,0.100840336134453,0.008403361344537001,0.781512605042016,0.10924369747899101,Tamashii Ramen
300,0.072727272727272,0.172727272727272,0.581818181818181,0.172727272727272,Daxi Sichuan 大喜
301,0.078740157480314,0.06299212598425101,0.7165354330708661,0.141732283464566,PappaRich Flushing
302,0.058823529411764004,0.042016806722689,0.6890756302521001,0.21008403361344502,Las Catrinas Mexican Bar & Eatery
303,0.058333333333333,0.05,0.433333333333333,0.45833333333333304,The Brewery Bar & Kitchen
304,0.11450381679389302,0.12213740458015201,0.48854961832061006,0.274809160305343,The Buffet
305,0.08064516129032201,0.024193548387096003,0.7822580645161291,0.11290322580645101,Sushi Time
306,0.049019607843137004,0.019607843137254003,0.637254901960784,0.29411764705882304,Hot Space Grilled Fish
307,0.066115702479338,0.066115702479338,0.71900826446281,0.148760330578512,The Haab
308,0.032520325203252,0.08130081300813001,0.45528455284552805,0.43089430894308905,Blend on the Water
309,0.073170731707317,0.08943089430894301,0.577235772357723,0.260162601626016,Pho Grand Bayside
310,0.038167938931297,0.038167938931297,0.648854961832061,0.274809160305343,White Noise Coffee Co
311,0.09677419354838701,0.07258064516129001,0.7661290322580641,0.06451612903225801,Imperial Palace
312,0.07563025210084001,0.11764705882352901,0.630252100840336,0.17647058823529402,Kabul Kabab House
313,0.065573770491803,0.065573770491803,0.672131147540983,0.19672131147540903,Khao Kang
314,0.059829059829059006,0.025641025641025002,0.8119658119658121,0.102564102564102,Dunhuang Lanzhou Beef Noodle
315,0.056910569105691006,0.032520325203252,0.6016260162601621,0.30894308943089405,Hot N Juicy Crawfish
